trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
367,False,"{'a': 0.5, 'e': 0.26599999999999935}",20,0,-45.21031153578035,"{0: 16, 1: 1, 2: 0, 3: 3, 4: 0}",0
368,False,"{'a': 0.5, 'e': 0.26399999999999935}",20,0,5.588671819964194,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
369,False,"{'a': 0.5, 'e': 0.26199999999999934}",35,0,-59.431519942493715,"{0: 29, 1: 0, 2: 3, 3: 3, 4: 0}",0
370,False,"{'a': 0.5, 'e': 0.25999999999999934}",20,0,-56.875104526693974,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
371,False,"{'a': 0.5, 'e': 0.25799999999999934}",25,0,-88.2328678292451,"{0: 20, 1: 0, 2: 1, 3: 3, 4: 1}",0
372,False,"{'a': 0.5, 'e': 0.25599999999999934}",20,0,-36.73605411125136,"{0: 17, 1: 0, 2: 1, 3: 2, 4: 0}",0
373,False,"{'a': 0.5, 'e': 0.25399999999999934}",20,1,11.714359142135367,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
374,False,"{'a': 0.5, 'e': 0.25199999999999934}",25,0,-52.710397445232445,"{0: 21, 1: 0, 2: 1, 3: 3, 4: 0}",0
375,False,"{'a': 0.5, 'e': 0.24999999999999933}",20,0,-55.119876707495095,"{0: 16, 1: 1, 2: 0, 3: 3, 4: 0}",0
376,False,"{'a': 0.5, 'e': 0.24799999999999933}",35,0,-51.37153004119671,"{0: 31, 1: 0, 2: 1, 3: 2, 4: 1}",0
377,False,"{'a': 0.5, 'e': 0.24599999999999933}",20,0,-36.03068842653767,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
378,False,"{'a': 0.5, 'e': 0.24399999999999933}",20,0,-19.432905309092572,"{0: 18, 1: 0, 2: 0, 3: 2, 4: 0}",0
379,False,"{'a': 0.5, 'e': 0.24199999999999933}",20,0,-26.321647577830564,"{0: 17, 1: 1, 2: 0, 3: 2, 4: 0}",0
380,False,"{'a': 0.5, 'e': 0.23999999999999932}",20,0,-45.63860317715335,"{0: 16, 1: 0, 2: 2, 3: 2, 4: 0}",0
381,False,"{'a': 0.5, 'e': 0.23799999999999932}",20,0,-5.14786563610972,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
382,False,"{'a': 0.5, 'e': 0.23599999999999932}",30,0,-32.301852863554245,"{0: 25, 1: 2, 2: 1, 3: 2, 4: 0}",0
383,False,"{'a': 0.5, 'e': 0.23399999999999932}",20,0,21.759569288069248,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
384,False,"{'a': 0.5, 'e': 0.23199999999999932}",20,0,-40.38858241695167,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
385,False,"{'a': 0.5, 'e': 0.22999999999999932}",25,0,-31.72036440625711,"{0: 22, 1: 0, 2: 0, 3: 3, 4: 0}",0
386,False,"{'a': 0.5, 'e': 0.22799999999999931}",20,0,-5.726408875882683,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
387,False,"{'a': 0.5, 'e': 0.2259999999999993}",20,0,-2.2581438843841335,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
388,False,"{'a': 0.5, 'e': 0.2239999999999993}",20,0,-19.346205304298213,"{0: 18, 1: 0, 2: 0, 3: 2, 4: 0}",0
389,False,"{'a': 0.5, 'e': 0.2219999999999993}",25,0,-34.13649396101937,"{0: 21, 1: 0, 2: 2, 3: 2, 4: 0}",0
390,False,"{'a': 0.5, 'e': 0.2199999999999993}",25,0,-68.07090668617569,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
391,False,"{'a': 0.5, 'e': 0.2179999999999993}",20,0,19.18633779547645,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
392,False,"{'a': 0.5, 'e': 0.2159999999999993}",20,0,-17.95294592261176,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
393,False,"{'a': 0.5, 'e': 0.2139999999999993}",35,0,-70.71576759212002,"{0: 28, 1: 1, 2: 3, 3: 3, 4: 0}",0
394,False,"{'a': 0.5, 'e': 0.2119999999999993}",20,0,-51.95227475524918,"{0: 16, 1: 0, 2: 1, 3: 3, 4: 0}",0
395,False,"{'a': 0.5, 'e': 0.2099999999999993}",25,0,-34.832670662230235,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
396,False,"{'a': 0.5, 'e': 0.2079999999999993}",30,0,-84.58173899404437,"{0: 25, 1: 0, 2: 1, 3: 3, 4: 1}",0
397,False,"{'a': 0.5, 'e': 0.2059999999999993}",25,0,-11.335744845137116,"{0: 23, 1: 0, 2: 0, 3: 2, 4: 0}",0
398,False,"{'a': 0.5, 'e': 0.2039999999999993}",30,0,-105.10530566804799,"{0: 23, 1: 1, 2: 2, 3: 3, 4: 1}",0
399,False,"{'a': 0.5, 'e': 0.2019999999999993}",25,0,-60.275118661176364,"{0: 21, 1: 0, 2: 2, 3: 1, 4: 1}",0
400,False,"{'a': 0.5, 'e': 0.1999999999999993}",20,0,-85.79016725808776,"{0: 15, 1: 0, 2: 0, 3: 5, 4: 0}",0
401,False,"{'a': 0.5, 'e': 0.1979999999999993}",25,0,-9.25361310325243,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
402,False,"{'a': 0.5, 'e': 0.19599999999999929}",20,0,-14.990089557130963,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
403,False,"{'a': 0.5, 'e': 0.19399999999999928}",25,0,-15.445475648178084,"{0: 23, 1: 0, 2: 0, 3: 2, 4: 0}",0
404,False,"{'a': 0.5, 'e': 0.19199999999999928}",25,0,-41.619154505308664,"{0: 21, 1: 1, 2: 0, 3: 3, 4: 0}",0
405,False,"{'a': 0.5, 'e': 0.18999999999999928}",20,0,-17.04620497935015,"{0: 18, 1: 0, 2: 0, 3: 2, 4: 0}",0
406,False,"{'a': 0.5, 'e': 0.18799999999999928}",25,0,-56.66960974301728,"{0: 22, 1: 0, 2: 0, 3: 2, 4: 1}",0
407,False,"{'a': 0.5, 'e': 0.18599999999999928}",20,0,-35.596258475180285,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
408,False,"{'a': 0.5, 'e': 0.18399999999999928}",25,0,15.12900909778846,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
409,False,"{'a': 0.5, 'e': 0.18199999999999927}",20,0,-10.044194032598467,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
410,False,"{'a': 0.5, 'e': 0.17999999999999927}",20,0,-116.72111535486762,"{0: 14, 1: 0, 2: 1, 3: 4, 4: 1}",0
411,False,"{'a': 0.5, 'e': 0.17799999999999927}",35,0,-131.43966638306472,"{0: 27, 1: 1, 2: 1, 3: 5, 4: 1}",0
412,False,"{'a': 0.5, 'e': 0.17599999999999927}",20,0,-67.31960524643719,"{0: 17, 1: 0, 2: 0, 3: 2, 4: 1}",0
413,False,"{'a': 0.5, 'e': 0.17399999999999927}",20,0,-76.32011044667836,"{0: 15, 1: 0, 2: 1, 3: 4, 4: 0}",0
414,False,"{'a': 0.5, 'e': 0.17199999999999926}",30,0,-94.02884961744199,"{0: 23, 1: 1, 2: 3, 3: 2, 4: 1}",0
415,False,"{'a': 0.5, 'e': 0.16999999999999926}",20,0,-7.290787391234005,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
416,False,"{'a': 0.5, 'e': 0.16799999999999926}",25,0,-61.03821063307131,"{0: 20, 1: 2, 2: 1, 3: 1, 4: 1}",0
417,False,"{'a': 0.5, 'e': 0.16599999999999926}",20,0,-19.33062915458696,"{0: 18, 1: 0, 2: 0, 3: 2, 4: 0}",0
418,False,"{'a': 0.5, 'e': 0.16399999999999926}",25,0,11.3101961449445,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
419,False,"{'a': 0.5, 'e': 0.16199999999999926}",30,0,-33.17458895595837,"{0: 26, 1: 1, 2: 0, 3: 3, 4: 0}",0
420,False,"{'a': 0.5, 'e': 0.15999999999999925}",20,0,-81.93748115713488,"{0: 15, 1: 0, 2: 0, 3: 5, 4: 0}",0
421,False,"{'a': 0.5, 'e': 0.15799999999999925}",30,0,-71.80243383052616,"{0: 25, 1: 0, 2: 3, 3: 1, 4: 1}",0
422,False,"{'a': 0.5, 'e': 0.15599999999999925}",20,0,-73.6158969771108,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
423,False,"{'a': 0.5, 'e': 0.15399999999999925}",35,0,-2.846228849241827,"{0: 33, 1: 0, 2: 0, 3: 2, 4: 0}",0
424,False,"{'a': 0.5, 'e': 0.15199999999999925}",30,20,13.030677174525536,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
425,False,"{'a': 0.5, 'e': 0.14999999999999925}",30,0,-67.2497451891796,"{0: 25, 1: 0, 2: 1, 3: 4, 4: 0}",0
426,False,"{'a': 0.5, 'e': 0.14799999999999924}",25,0,-68.5393365435945,"{0: 20, 1: 0, 2: 1, 3: 4, 4: 0}",0
427,False,"{'a': 0.5, 'e': 0.14599999999999924}",30,0,-61.352140116502795,"{0: 25, 1: 1, 2: 1, 3: 3, 4: 0}",0
428,False,"{'a': 0.5, 'e': 0.14399999999999924}",25,0,-24.840356504308556,"{0: 23, 1: 0, 2: 0, 3: 2, 4: 0}",0
429,False,"{'a': 0.5, 'e': 0.14199999999999924}",20,0,-27.64168859692596,"{0: 17, 1: 1, 2: 0, 3: 2, 4: 0}",0
430,False,"{'a': 0.5, 'e': 0.13999999999999924}",30,0,-126.88538737952149,"{0: 21, 1: 1, 2: 2, 3: 6, 4: 0}",0
431,False,"{'a': 0.5, 'e': 0.13799999999999923}",20,0,18.09265349096886,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
432,False,"{'a': 0.5, 'e': 0.13599999999999923}",20,0,2.2311387541801366,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
433,False,"{'a': 0.5, 'e': 0.13399999999999923}",20,0,-18.1625094916545,"{0: 18, 1: 0, 2: 0, 3: 2, 4: 0}",0
434,False,"{'a': 0.5, 'e': 0.13199999999999923}",35,0,-73.60380227893877,"{0: 29, 1: 0, 2: 2, 3: 4, 4: 0}",0
435,False,"{'a': 0.5, 'e': 0.12999999999999923}",30,0,-36.10940742197735,"{0: 28, 1: 0, 2: 0, 3: 1, 4: 1}",0
436,False,"{'a': 0.5, 'e': 0.12799999999999923}",20,0,-81.8084100560738,"{0: 15, 1: 2, 2: 0, 3: 2, 4: 1}",0
437,False,"{'a': 0.5, 'e': 0.12599999999999922}",20,0,-21.781550341544218,"{0: 18, 1: 0, 2: 0, 3: 2, 4: 0}",0
438,False,"{'a': 0.5, 'e': 0.12399999999999922}",25,0,27.41448360462496,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
439,False,"{'a': 0.5, 'e': 0.12199999999999922}",20,0,-63.128416917383795,"{0: 16, 1: 1, 2: 0, 3: 2, 4: 1}",0
440,False,"{'a': 0.5, 'e': 0.11999999999999922}",20,0,-33.140011126571416,"{0: 17, 1: 0, 2: 1, 3: 2, 4: 0}",0
441,False,"{'a': 0.5, 'e': 0.11799999999999922}",20,0,-7.818606997747176,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
442,False,"{'a': 0.5, 'e': 0.11599999999999921}",20,0,-63.5679416823689,"{0: 17, 1: 0, 2: 0, 3: 2, 4: 1}",0
443,False,"{'a': 0.5, 'e': 0.11399999999999921}",25,0,-6.982973821851084,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
444,False,"{'a': 0.5, 'e': 0.11199999999999921}",30,0,-63.060939133702924,"{0: 25, 1: 0, 2: 1, 3: 4, 4: 0}",0
445,False,"{'a': 0.5, 'e': 0.10999999999999921}",25,0,-45.62691216138685,"{0: 20, 1: 1, 2: 1, 3: 3, 4: 0}",0
446,False,"{'a': 0.5, 'e': 0.10799999999999921}",30,0,-37.78387954694105,"{0: 26, 1: 0, 2: 1, 3: 3, 4: 0}",0
447,False,"{'a': 0.5, 'e': 0.1059999999999992}",25,0,-92.18715692335971,"{0: 19, 1: 0, 2: 1, 3: 5, 4: 0}",0
448,False,"{'a': 0.5, 'e': 0.1039999999999992}",25,0,-29.562870626704324,"{0: 22, 1: 0, 2: 1, 3: 2, 4: 0}",0
449,False,"{'a': 0.5, 'e': 0.1019999999999992}",20,0,-52.15014647885483,"{0: 15, 1: 2, 2: 0, 3: 3, 4: 0}",0
450,False,"{'a': 0.5, 'e': 0.0999999999999992}",25,0,-64.32746016660725,"{0: 21, 1: 0, 2: 0, 3: 4, 4: 0}",0
451,False,"{'a': 0.5, 'e': 0.0979999999999992}",20,0,-4.235405345883883,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
452,False,"{'a': 0.5, 'e': 0.0959999999999992}",30,0,28.803175287775126,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
453,False,"{'a': 0.5, 'e': 0.0939999999999992}",20,0,2.7883544094881216,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
454,False,"{'a': 0.5, 'e': 0.0919999999999992}",20,0,5.078876004297206,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
455,False,"{'a': 0.5, 'e': 0.08999999999999919}",25,0,-24.943181839117344,"{0: 22, 1: 0, 2: 1, 3: 2, 4: 0}",0
456,False,"{'a': 0.5, 'e': 0.08799999999999919}",25,0,-56.29530078422182,"{0: 21, 1: 0, 2: 1, 3: 3, 4: 0}",0
457,False,"{'a': 0.5, 'e': 0.08599999999999919}",30,0,-21.22872987135927,"{0: 27, 1: 1, 2: 0, 3: 2, 4: 0}",0
458,False,"{'a': 0.5, 'e': 0.08399999999999919}",25,0,-24.720171876913284,"{0: 23, 1: 0, 2: 0, 3: 2, 4: 0}",0
459,False,"{'a': 0.5, 'e': 0.08199999999999918}",25,0,5.539794686689245,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
460,False,"{'a': 0.5, 'e': 0.07999999999999918}",20,0,-36.00335114990029,"{0: 17, 1: 0, 2: 1, 3: 2, 4: 0}",0
461,False,"{'a': 0.5, 'e': 0.07799999999999918}",25,0,-8.97413782914721,"{0: 23, 1: 0, 2: 0, 3: 2, 4: 0}",0
462,False,"{'a': 0.5, 'e': 0.07599999999999918}",25,0,-23.574568327470704,"{0: 22, 1: 1, 2: 0, 3: 2, 4: 0}",0
463,False,"{'a': 0.5, 'e': 0.07399999999999918}",25,0,-37.546671239067905,"{0: 23, 1: 0, 2: 0, 3: 1, 4: 1}",0
464,False,"{'a': 0.5, 'e': 0.07199999999999918}",20,0,26.453479962421095,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
465,False,"{'a': 0.5, 'e': 0.06999999999999917}",25,0,-18.27469631208884,"{0: 23, 1: 0, 2: 0, 3: 2, 4: 0}",0
466,False,"{'a': 0.5, 'e': 0.06799999999999917}",20,0,-35.403443514540555,"{0: 17, 1: 0, 2: 0, 3: 3, 4: 0}",0
467,False,"{'a': 0.5, 'e': 0.06599999999999917}",20,0,11.612751111877497,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
468,False,"{'a': 0.5, 'e': 0.06399999999999917}",25,0,11.48399509739691,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
469,False,"{'a': 0.5, 'e': 0.06199999999999917}",30,0,-11.419009574872216,"{0: 27, 1: 1, 2: 0, 3: 2, 4: 0}",0
470,False,"{'a': 0.5, 'e': 0.059999999999999165}",35,0,-10.776795201686326,"{0: 33, 1: 0, 2: 0, 3: 2, 4: 0}",0
471,False,"{'a': 0.5, 'e': 0.05799999999999916}",35,0,-70.65881987304076,"{0: 30, 1: 0, 2: 1, 3: 4, 4: 0}",0
472,False,"{'a': 0.5, 'e': 0.05599999999999916}",25,0,1.8227801756431503,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
473,False,"{'a': 0.5, 'e': 0.05399999999999916}",25,0,-23.172915081609933,"{0: 23, 1: 0, 2: 0, 3: 2, 4: 0}",0
474,False,"{'a': 0.5, 'e': 0.05199999999999916}",25,0,-3.4667785484657614,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
475,False,"{'a': 0.5, 'e': 0.049999999999999156}",25,0,8.67184393063747,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
1,True,"{'a': 0.5, 'e': 0}",20,0,-4.048659976834945,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
2,True,"{'a': 0.5, 'e': 0}",20,0,0.4562733045364107,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
3,True,"{'a': 0.5, 'e': 0}",20,0,-15.583078328385696,"{0: 18, 1: 0, 2: 0, 3: 2, 4: 0}",0
4,True,"{'a': 0.5, 'e': 0}",30,0,26.302104375164344,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
5,True,"{'a': 0.5, 'e': 0}",20,0,-38.20225296687289,"{0: 17, 1: 0, 2: 0, 3: 3, 4: 0}",0
6,True,"{'a': 0.5, 'e': 0}",35,0,-10.88708107839052,"{0: 33, 1: 0, 2: 0, 3: 2, 4: 0}",0
7,True,"{'a': 0.5, 'e': 0}",20,0,4.400539112950445,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
8,True,"{'a': 0.5, 'e': 0}",25,0,16.23798870671696,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
9,True,"{'a': 0.5, 'e': 0}",30,0,6.966868559155495,"{0: 29, 1: 0, 2: 0, 3: 1, 4: 0}",0
10,True,"{'a': 0.5, 'e': 0}",20,0,20.86225212071971,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
